# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_truncation	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
MAP3K19	ENSG00000176601	ENST00000425952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K19	ENSG00000176601	ENST00000437365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K19	ENSG00000176601	ENST00000468155	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K19	ENSG00000176601	ENST00000478805	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K2	ENSG00000169967	ENST00000344908	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0
MAP3K2	ENSG00000169967	ENST00000409947	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0
MAP3K3	ENSG00000198909	ENST00000361357	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K3	ENSG00000198909	ENST00000361733	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K3	ENSG00000198909	ENST00000577395	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K3	ENSG00000198909	ENST00000577597	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K3	ENSG00000198909	ENST00000577784	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K3	ENSG00000198909	ENST00000577839	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K3	ENSG00000198909	ENST00000578622	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K3	ENSG00000198909	ENST00000579585	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K3	ENSG00000198909	ENST00000581732	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K3	ENSG00000198909	ENST00000584573	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K3	ENSG00000198909	ENST00000585302	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000348824	protein_coding	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000366919	protein_coding	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000366920	protein_coding	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000392142	protein_coding	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000446500	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000490904	nonsense_mediated_decay	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000536852	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K4	ENSG00000085511	ENST00000539610	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000540205	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000541901	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000542851	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000542952	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000543421	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000544041	nonsense_mediated_decay	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K4	ENSG00000085511	ENST00000544733	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K6	ENSG00000142733	ENST00000357582	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K6	ENSG00000142733	ENST00000374040	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K6	ENSG00000142733	ENST00000470890	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K6	ENSG00000142733	ENST00000472410	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K6	ENSG00000142733	ENST00000476509	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K6	ENSG00000142733	ENST00000493901	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K6	ENSG00000142733	ENST00000495230	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7	ENSG00000135341	ENST00000369320	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MAP3K7	ENSG00000135341	ENST00000369325	protein_coding	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	1	0	2	0	0	0	0	0	0	0
MAP3K7	ENSG00000135341	ENST00000369327	protein_coding	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	1	0	2	0	0	0	0	0	0	0
MAP3K7	ENSG00000135341	ENST00000369329	protein_coding	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	1	0	2	0	0	0	0	0	0	0
MAP3K7	ENSG00000135341	ENST00000369332	protein_coding	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	1	0	2	0	0	0	0	0	0	0
MAP3K9	ENSG00000006432	ENST00000381250	protein_coding	0	3	2	2	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0
MAP3K9	ENSG00000006432	ENST00000553414	protein_coding	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0
MAP3K9	ENSG00000006432	ENST00000554024	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K9	ENSG00000006432	ENST00000554146	protein_coding	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0
MAP3K9	ENSG00000006432	ENST00000554752	protein_coding	0	4	3	2	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	2	0
MAP3K9	ENSG00000006432	ENST00000555993	protein_coding	0	4	3	2	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	2	0
MAP4	ENSG00000047849	ENST00000264724	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4	ENSG00000047849	ENST00000335271	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4	ENSG00000047849	ENST00000360240	protein_coding	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
MAP4	ENSG00000047849	ENST00000383736	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4	ENSG00000047849	ENST00000383737	protein_coding	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAP4	ENSG00000047849	ENST00000395734	protein_coding	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
MAP4	ENSG00000047849	ENST00000420772	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4	ENSG00000047849	ENST00000423088	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAP4	ENSG00000047849	ENST00000426837	protein_coding	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
MAP4	ENSG00000047849	ENST00000429422	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4	ENSG00000047849	ENST00000434267	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAP4	ENSG00000047849	ENST00000439356	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAP4	ENSG00000047849	ENST00000441748	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4	ENSG00000047849	ENST00000462206	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4	ENSG00000047849	ENST00000482752	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K2	ENSG00000168067	ENST00000294066	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K2	ENSG00000168067	ENST00000377350	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K2	ENSG00000168067	ENST00000424945	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP4K2	ENSG00000168067	ENST00000433890	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K2	ENSG00000168067	ENST00000435926	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K2	ENSG00000168067	ENST00000439069	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K2	ENSG00000168067	ENST00000444560	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K2	ENSG00000168067	ENST00000467689	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP4K2	ENSG00000168067	ENST00000468062	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K2	ENSG00000168067	ENST00000470088	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K2	ENSG00000168067	ENST00000482314	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K2	ENSG00000168067	ENST00000489952	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MAP4K2	ENSG00000168067	ENST00000493428	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MAP4K3	ENSG00000011566	ENST00000263881	protein_coding	1	2	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
MAP4K3	ENSG00000011566	ENST00000341681	protein_coding	1	2	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
MAP4K3	ENSG00000011566	ENST00000414968	nonsense_mediated_decay	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP4K3	ENSG00000011566	ENST00000429397	nonsense_mediated_decay	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAP4K3	ENSG00000011566	ENST00000437545	protein_coding	1	1	0	3	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAP4K3	ENSG00000011566	ENST00000437968	nonsense_mediated_decay	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K3	ENSG00000011566	ENST00000465701	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K3	ENSG00000011566	ENST00000484274	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAP4K3	ENSG00000011566	ENST00000495648	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP4K3	ENSG00000011566	ENST00000497566	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K3	ENSG00000011566	ENST00000536018	protein_coding	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
MAP4K4	ENSG00000071054	ENST00000302217	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000324219	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000347699	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000350198	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000350878	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000413150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000417294	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000421882	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000425019	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000456652	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000477711	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000491743	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K4	ENSG00000071054	ENST00000498066	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K5	ENSG00000012983	ENST00000013125	protein_coding	4	3	1	8	0	0	0	0	0	0	0	0	0	0	3	12	1	0	0	0	1	0	3	0	0	0	0	0	0	0
MAP4K5	ENSG00000012983	ENST00000554066	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K5	ENSG00000012983	ENST00000554091	nonsense_mediated_decay	0	0	0	9	3	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K5	ENSG00000012983	ENST00000554990	retained_intron	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K5	ENSG00000012983	ENST00000555216	protein_coding	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	1	0	3	0	0	0	0	0	0	0
MAP4K5	ENSG00000012983	ENST00000557124	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K5	ENSG00000012983	ENST00000557210	retained_intron	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4
MAP4K5	ENSG00000012983	ENST00000557390	protein_coding	1	3	0	2	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0
MAP4K5	ENSG00000012983	ENST00000557578	processed_transcript	1	3	0	4	0	0	0	0	0	0	0	0	2	0	0	5	0	1	0	0	1	0	3	0	0	0	0	0	0	0
MAPK1	ENSG00000100030	ENST00000215832	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK1	ENSG00000100030	ENST00000398822	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK1	ENSG00000100030	ENST00000544786	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000310816	nonsense_mediated_decay	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000359221	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000361569	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000395157	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000395160	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000395161	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000395166	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000395169	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000449047	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000508262	retained_intron	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK10	ENSG00000109339	ENST00000515400	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAPK11	ENSG00000185386	ENST00000330651	protein_coding	2	2	0	8	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	2	1
MAPK11	ENSG00000185386	ENST00000395764	nonsense_mediated_decay	2	2	0	8	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	2	1
MAPK11	ENSG00000185386	ENST00000417877	nonsense_mediated_decay	0	0	0	10	2	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAPK11	ENSG00000185386	ENST00000449719	protein_coding	0	2	1	7	1	0	0	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1
MAPK11	ENSG00000185386	ENST00000495277	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAPK12	ENSG00000188130	ENST00000215659	protein_coding	1	2	0	8	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	5
MAPK12	ENSG00000188130	ENST00000395778	protein_coding	0	1	0	7	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4
MAPK12	ENSG00000188130	ENST00000395780	protein_coding	0	1	0	8	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4
MAPK12	ENSG00000188130	ENST00000467891	retained_intron	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	5
MAPK12	ENSG00000188130	ENST00000482969	retained_intron	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4
MAPK12	ENSG00000188130	ENST00000488504	retained_intron	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	4
MAPK12	ENSG00000188130	ENST00000492218	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
MAPK12	ENSG00000188130	ENST00000496942	retained_intron	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2
MAPK12	ENSG00000188130	ENST00000497036	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	4
MAPK12	ENSG00000188130	ENST00000497738	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MAPK13	ENSG00000156711	ENST00000211287	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK13	ENSG00000156711	ENST00000373759	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAPK13	ENSG00000156711	ENST00000373761	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK13	ENSG00000156711	ENST00000373766	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK13	ENSG00000156711	ENST00000476951	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK13	ENSG00000156711	ENST00000490334	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAPK14	ENSG00000112062	ENST00000229794	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK14	ENSG00000112062	ENST00000229795	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK14	ENSG00000112062	ENST00000310795	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
